Symbol,Name
QRI,Qualitas Real Estate Income Fund
QSML,QSML
QUAL,Vaneck Vectors Msci World Ex-australia
QUB,Qube Logistics
QUBHA,Qube Holdings Limited
QUBKOA,Qube Holdings Limited
QUBKOB,Qube Holdings Limited
QUE,Queste Communications Ltd
QUS,Betashares Ftse Rafi U.s. 1000?
QVE,Qv Equities Limited
QXR,Qx Resources Limited
R3D,Redchip International Limited
R8R,Regener8 Resources Nl
RAC,Reinsurance Australia Corporation
RAD,Radar Iron Limited
RAG,Ragnar Metals Limited
RAGOC,RAGOC
RAN,Range International Limited
RAP,Resapp Health Limited
RARI,Russell Australian Responsible
RAS,Ragusa Minerals Ltd
RB6,Rubix Resources Limited
RB6O,Rubix Resources Limited
RBD,Restaurant Brands New Zealand Limited
RBL,Rib Loc Group
RBLKOD,RBLKOD
RBR,Rubicon Resources Ltd
RBTZ,Betashares Global Robotics And
RBX,Resources Base Ltd
RC1,Redcastle Resources Limited
RC1O,RC1O
RCAP,RCAP
RCB,Russell Australian Select Corporate Bond
RCE,Recce Limited
RCL,Repco Corporation Ltd
RCR,RCR Tomlinson Ltd
RCT,Reef Casino Trust
RCW,Rightcrowd Limited
RD1,Registry Direct Limited
RDG,Resource Development Group Limited
RDM,Red Metal Ltd
RDN,Raiden Resources Limited
RDNO,RDNO
RDS,Redstone Resources Ltd
RDT,Red Dirt Metals Limited
RDV,Russell High Dividend Australian Shares
RDY,Readytech Holdings Limited
REA,realestate.com.au Ltd
REAKOA,Rea Group Ltd
REAKOF,Rea Group Ltd
REAKOP,Rea Group Ltd
REAKOR,Rea Group Ltd
REC,Recall Holdings Limited
RED,Red 5 Ltd
REE,Rarex Limited
REG,RG Capital Radio
REGKOA,Regis Healthcare Limited
REGKOB,Regis Healthcare Limited
REH,Reece Australia Ltd
REHKOB,REHKOB
REIT,REIT
REM,Reliance Mining Ltd
REP,Ram Essential Services Property Fund
REX,Regional Express Holdings Ltd
REY,Rey Resources Ltd
REZ,Resources & Energy Group Limited
RF1,Regal Investment Fund
RFA,Rare Foods Australia Limited
RFF,Rural Funds Group
RFG,Retail Food Group Ltd
RFR,Rafaella Resources Ltd.
RFT,Rectifier Technologies Ltd
RFX,Redflow Limited
RGB,Russell Australian Government Bond
RGI,Roto-gro International Limited
RGIO,RGIO
RGIOA,RGIOA
RGIOB,RGIOB
RGL,Ruralco Holdings Ltd
RGS,Regeneus Ltd
RHC,Ramsay Health Care Ltd
RHCKOA,Ramsay Health Care Limited
RHCKOD,Ramsay Health Care Limited
RHCKOQ,Ramsay Health Care Limited
RHCKOR,Ramsay Health Care Limited
RHCPA,Ramsay Health Care Ltd
RHI,Red Hill Iron Ltd
RHT,Resonance Health Ltd
RHY,Rhythm Biosciences Limited
RIC,Ridley Corporation Ltd
RIE,Riedel Resources Limited
RIM,Rimfire Pacific Mining NL
RINC,RINC
RIO,Rio Tinto Ltd
RIOKOE,Rio Tinto Limited
RIOKOG,Rio Tinto Limited
RIOKOI,Rio Tinto Limited
RIOKOK,Rio Tinto Limited
RIOKON,Rio Tinto Limited
RIOKOQ,Rio Tinto Limited
RIOKOT,Rio Tinto Limited
RIOKOU,Rio Tinto Limited
RIOKOV,Rio Tinto Limited
RIOKOW,Rio Tinto Limited
RIOMOA,Rio Tinto Limited
RIOMOB,Rio Tinto Limited
RIOMOR,Rio Tinto Limited
RKN,Reckon Ltd
RLC,Revere Mining
RLF,Rlf Agtech Ltd
RLG,Rcl Group
RLT,Renergen Limited
RMC,RIMCapital Ltd
RMD,ResMed Inc (USA CUFS)
RMDKOE,Resmed Inc
RMI,Resource Mining Corporation Ltd
RML,Rusina Mining NL
RMLOB,RMLOB
RMS,Ramelius Resources Ltd
RMSKOB,RMSKOB
RMX,Red Mountain Mining Limited
RMXOJ,RMXOJ
RMY,Rma Global Limited
RND,Rand Mining NL
RNE,Renu Energy Limited
RNEO,RNEO
RNO,Rhinomed Limited
RNT,Rent.com.au Limited
RNU,Renaissance Uranium Limited
RNUOB,RNUOB
RNX,Renegade Exploration Limited
ROBO,Etfs Robo Global Robotics & Automation
ROC,Roc Oil Company Ltd
ROG,Red Sky Energy Ltd
RON,Ronin Resources Ltd
ROO,Roots Sustainable Agricultural
ROYL,ROYL
RPG,Raptis Group Ltd
RPL,Regal Partners Limited
RPM,Roma Petroleum NL
RR1,Reach Resources Limited
RR1O,RR1O
RRL,Regis Resources NL
RRLKOC,Regis Resources Limited
RRLKOE,Regis Resources Limited
RRLKOP,Regis Resources Limited
RRLKOR,Regis Resources Limited
RRR,Revolver Resources Holdings Ltd
RSG,Resolute Mining Ltd
RSGKOP,Resolute Mining Limited
RSGKOQ,Resolute Mining Limited
RSGKOS,Resolute Mining Limited
RSH,Respiri Limited
RSM,Russell Australian Semi-government Bond
RTE,Retech Technology Co. Limited
RTG,Rtg Mining Inc.
RTH,Ras Technology Holdings Limited
RTR,Rumble Resources Limited
RUL,Runge Ltd
RVR,Red River Resources Ltd
RVS,Revasum Inc.
RWC,Reliance Worldwide Corporation Limited
RWD,Reward Minerals Ltd
RWL,Rubicon Water Limited
RXH,Rewardle Holdings Limited
RXL,Rox Resources Ltd
RXM,Rex Minerals Ltd
RYD,Ryder Capital Limited
RZI,Raiz Invest Limited
S2R,S2 Resources Ltd
S32,South32 Limited
S32KOA,South32 Limited
S32KOB,South32 Limited
S32KOH,South32 Limited
S32KOP,South32 Limited
S32KOR,South32 Limited
S32KOT,South32 Limited
S3N,Sensore Ltd.
S66,Star Combo Pharma Limited
SAN,Sagalio Energy Limited
SAU,Southern Gold Ltd
SB2,Salter Brothers Emerging
SBM,St Barbara Mines Ltd
SBR,Sabre Resources Ltd
SBRO,Sabre Resources Ltd
SBROB,SBROB
SBW,Shekel Brainweigh Ltd
SCG,Scentre Group
SCGKOA,Scentre Group
SCGKOE,SCGKOE
SCGKOP,Scentre Group
SCGKOQ,Scentre Group
SCL,Schrole Group Ltd
SCN,Scorpion Minerals Limited
SCP,Shopping Centres Australasia Property
SCPKOA,Shopping Centres Australasia Property
SCPKOD,Shopping Centres Australasia Property
SCPKOP,Shopping Centres Australasia Property
SCPKOR,Shopping Centres Australasia Property
SCPKOS,SCPKOS
SCT,Scout Security Limited
SCU,Stemcell United Limited
SDF,Steadfast Group Limited
SDG,Sunland Group Ltd
SDI,SDI Ltd
SDR,Sundowner Group
SDV,Scidev Ltd
SE1,Sensera Limited
SEC,Spheria Emerging Companies Limited
SEG,Segue Resources Ltd
SEK,Seek Ltd
SEKKOP,Seek Limited
SEKKOR,Seek Limited
SEN,Senetas Corporation Ltd
SEQ,Southern Equity Holdings
SER,Strategic Energy Resources Ltd
SES,Solar Energy Systems
SFC,Schaffer Corporation Ltd
SFG,St Francis Group Ltd
SFM,Santa Fe Minerals Ltd
SFR,Sandfire Resources NL
SFRKOQ,Sandfire Resources Nl
SFRKOT,Sandfire Resources Nl
SFRKOV,Sandfire Resources Nl
SFX,Sheffield Resources Limited
SFY,Spdr S&p/asx 50
SGA,Sarytogan Graphite Limited
SGAO,Sarytogan Graphite Limited
SGC,Sydney Gas Company Nl
SGF,Sg Fleet Group Limited
SGH,Slater & Gordon Ltd
SGI,Signature Capital Investments Limited
SGLLV,Ricegrowers Limited
SGM,Sims Group Ltd
SGMKOC,Sims Metal Management Limited
SGMKOE,Sims Metal Management Limited
SGMKOP,Sims Metal Management Limited
SGMKOQ,Sims Metal Management Limited
SGMKOR,Sims Metal Management Limited
SGMKOS,Sims Metal Management Limited
SGP,Stockland
SGPKOC,Stockland
SGPKOQ,Stockland
SGPKOR,Stockland
SGPKOS,Stockland
SGQ,St George Mining Limited
SGR,The Star Entertainment Group Limited
SGRKOB,The Star Entertainment Group Limited
SGRKOG,The Star Entertainment Group Limited
SGRKOP,The Star Entertainment Group Limited
SGRKOQ,The Star Entertainment Group Limited
SHA,Shannon Resources Ltd
SHE,Stonehenge Metals Ltd
SHG,Sunshine Gas Ltd
SHH,Shree Minerals Limited
SHJ,Shine Corporate Ltd
SHL,Sonic Healthcare Ltd
SHLKOA,Sonic Healthcare Limited
SHLKOB,Sonic Healthcare Limited
SHLKOQ,Sonic Healthcare Limited
SHM,Shriro Holdings Limited
SHN,Sherlock Bay Nickel Corporation Ltd
SHO,Sportshero Limited
SHOO,SHOO
SHP,Shoply Limited
SHPO,Shoply Limited
SHV,Select Harvests Ltd
SI6,Six Sigma Metals Limited
SIG,Sigma Company Ltd
SIGKOB,Sigma Healthcare Limited
SIH,Sihayo Gold Limited
SIO,Simonds Group Limited
SIQ,Smartgroup Corporation Ltd
SIS,Simble Solutions Limited
SISO,SISO
SIT,SIT
SIV,Silver Chef Ltd
SIX,Sprintex Limited
SKC,Sky City Entertainment Group Ltd
SKF,Skyfii Ltd
SKN,Skansen Holdings
SKO,Serko Limited
SKS,Stokes (Australasia) Ltd
SKT,Sky Network Television Ltd
SKY,Skydome Holdings Ltd
SLA,Solagran Ltd
SLB,Stelar Metals Limited
SLC,Softlaw Corporation Ltd
SLF,Spdr??s&p?/asx 200 Listed Property Fund
SLH,Silk Logistics Holdings Limited
SLM,Salmat Ltd
SLR,Silver Lake Resources Ltd
SLRKOC,Silver Lake Resources Limited
SLS,Solstice Minerals Limited
SLSO,SLSO
SLX,Silex Systems Ltd
SLZ,Sultan Resources Ltd
SM1,Synlait Milk Limited
SMG,Soon Mining Limited
SMI,Santana Minerals Limited
SMLL,Betashares Australian Small Companies
SMN,Structural Monitoring Systems Plc
SMP,Smartpay Holdings Limited
SMR,Stanmore Coal Limited
SMS,Sims Group Ltd
SMSO,SMSO
SMX,SMS Management & Technology Ltd
SNC,Sandon Capital Investments Limited
SND,Saunders International Ltd
SNG,Siren Gold Limited
SNL,Supply Network Ltd
SNS,Sensen Networks Limited
SNX,Securenet
SNZ,Summerset Group Holdings Limited
SO4,Salt Lake Potash Limited
SOL,Washington H Soul Pattison & Co Ltd
SOLKOA,Washington H Soul Pattinson &
SOLKOB,Washington H Soul Pattinson &
SOM,SomnoMed Ltd
SOP,Sml Corporation Limited
SOR,Strategic Elements Limited
SOV,Sovereign Cloud Holdings Limited
SP1,Search Party Group Ltd
SP3,Spectur Limited
SPA,Spencer Resources Limited
SPD,Strategic Pooled Development Ltd
SPFKOA,S&p 500 Emini Futures
SPFKOC,S&p 500 Emini Futures
SPFKOD,S&p 500 Emini Futures
SPFKOF,S&p 500 Emini Futures
SPFKOG,S&p 500 Emini Futures
SPFKOH,S&p 500 Emini Futures
SPFKOI,S&p 500 Emini Futures
SPFKOJ,SPFKOJ
SPFKOL,SPFKOL
SPFKON,SPFKON
SPFKOQ,S&p 500 Emini Futures
SPFKOR,S&p 500 Emini Futures
SPFKOS,S&p 500 Emini Futures
SPFKOT,S&p 500 Emini Futures
SPFKOU,S&p 500 Emini Futures
SPFKOV,S&p 500 Emini Futures
SPFKOW,S&p 500 Emini Futures
SPFKOX,S&p 500 Emini Futures
SPFKOZ,S&p 500 Emini Futures
SPFMOA,SPFMOA
SPFMOP,SPFMOP
SPFMOQ,SPFMOQ
SPFMOS,SPFMOS
SPFMOU,SPFMOU
SPK,Spark New Zealand Limited
SPL,Starpharma Holdings Ltd
SPN,SP Ausnet
SPQ,Superior Resources Ltd
SPT,Spotless Group Ltd
SPX,Spinifex Gold Nl
SPY,Spdr??s&p 500? Etf Trust
SPZ,Smart Parking Limited
SQ2,Block Inc.
SRG,Sydney Roads Group
SRH,Saferoads Holdings Ltd
SRI,Sipa Resources Ltd
SRJ,Srj Technologies Group Plc
SRK,Strike Resources Ltd
SRL,Straits Resources Ltd
SRN,Surefire Resources Nl
SRR,Shaw River Resources Ltd
SRV,Servcorp Ltd
SRX,Sirtex Medical Ltd
SRY,Story-i Limited
SRZ,Stellar Resources Ltd
SSG,Shaver Shop Group Limited
SSH,SSH Medical Ltd
SSL,Sietel Ltd
SSLPA,Sietel PA
SSM,Service Stream Ltd
SSMKOQ,Service Stream Limited
SSMKOR,Service Stream Limited
SSO,Spdr??s&p?/asx Small Ordinaries
SSR,Southern Star Group
SST,Steamships Trading Company Ltd (PNG)
ST1,Spirit Telecom Limited
STA,Strandline Resources Limited
STG,Staging Connections Group Ltd
STK,Strickland Resources Limited
STKOA,STKOA
STM,Sunstone Metals Ltd
STN,Southern Titanium Nl
STO,Santos Ltd
STOKOA,Santos Limited
STOKOB,Santos Limited
STOKOE,Santos Limited
STOKOF,Santos Limited
STOKOG,Santos Limited
STOKOP,Santos Limited
STOKOQ,Santos Limited
STOKOR,Santos Limited
STOKOT,Santos Limited
STOKOU,Santos Limited
STP,Stericorp Ltd
STW,Spdr?s&p/asx 200
STX,Strike Oil Ltd
SUH,Southern Hemisphere Mining Limited
SUHO,Southern Hemisphere Mining Limited
SUL,Super Cheap Auto Group Ltd
SULKOC,Super Retail Group Limited
SULKOD,Super Retail Group Limited
SULKOP,Super Retail Group Limited
SULKOQ,Super Retail Group Limited
SUM,Sumatra Copper & Gold Plc
SUN,Suncorp-Metway Ltd
SUNKOB,Suncorp Group Limited
SUNKOD,Suncorp Group Limited
SUNKOP,Suncorp Group Limited
SUNKOQ,Suncorp Group Limited
SUNPG,Suncorp Group Limited
SUNPH,Suncorp Group Limited
SUNPI,SUNPI
SUV,Suvo Strategic Minerals Limited
SVL,Silver Mines Ltd
SVM,Sovereign Metals Ltd
SVS,Sunvest Corporation Ltd
SVW,Seven Group Holdings Limited
SVWKOA,SVWKOA
SVWKOB,Seven Group Holdings Limited
SVWKOC,Seven Group Holdings Limited
SVWKOP,SVWKOP
SVY,Stavely Minerals Limited
SW1,Swift Networks Group Limited
SWF,Selfwealth Limited
SWM,Seven West Media Limited
SWMKOR,Seven West Media Limited
SWP,Swoop Holdings Limited
SWTZ,SWTZ
SXE,Southern Cross Electrical Engineering
SXG,Southern Cross Goldfields Ltd
SXL,Southern Cross Media Group
SYA,Sayona Mining Limited
SYAOC,SYAOC
SYI,Spdr Msci Australia Select High Dividend
SYM,Symex Holdings Ltd
SYN,ST Synergy Ltd
SYR,Syrah Resources Ltd
SYT,Syntonic Limited
SZL,Sezzle Inc.
T3D,333d Limited
T3K,Tek-ocean Group Limited
T92,Terra Uranium Limited
TAH,Tabcorp Holdings Ltd
TAHKOF,Tabcorp Holdings Limited
TAHKOP,Tabcorp Holdings Limited
TAHKOQ,Tabcorp Holdings Limited
TAHKOT,Tabcorp Holdings Limited
TAM,Tanami Gold NL
TANN,TANN
TAR,Taruga Gold Limited
TAS,Tasman Resources NL
TASOE,TASOE
TBA,Tombola Gold Ltd
TBN,Tamboran Resources Limited
TBR,Tribune Resources NL
TCF,360 Capital Enhanced Income Fund
TCG,Turaco Gold Limited
TCL,Transurban Group
TCLKOA,Transurban Group
TCLKOC,Transurban Group
TCLKOP,Transurban Group
TCLKOQ,Transurban Group
TCO,Transmetro Corporation Ltd
TD1,Tali Digital Limited
TDO,3D Oil Ltd
TECH,Etfs Global Core Infrastructure
TEE,Tele-IP Ltd
TEG,Triangle Energy (global) Limited
TEGO,Triangle Energy (global) Limited
TEK,Thorney Technologies Ltd
TEM,Tempo Services Ltd
TEMO,TEMO
TEMOA,Tempest Minerals Limited
TER,Terrain Australia Ltd
TFL,Tasfoods Limited
TG1,Techgen Metals Ltd
TG6,Tg Metals Limited
TGA,Thorn Group Limited
TGF,Tianshan Goldfields Ltd
TGH,Tegel Group Holdings Limited
TGM,Theta Gold Mines Limited
TGN,Tungsten Mining Nl
TGP,Trafalgar Corporate Group
TGR,Tassal Group Ltd
THR,Thor Mining Plc
THROA,THROA
THROB,THROB
THROC,THROC
TI1,Tombador Iron Limited
TIA,Tian An Australia Limited
TIE,Tietto Minerals Limited
TIG,Tigers Realm Coal Limited
TIP,Teaminvest Private Group Limited
TKL,Traka Resources Ltd
TKM,Trek Metals Limited
TLC,Tourism Hotels & Leisure Ltd
TLG,Talga Gold Limited
TLM,Talisman Mining Ltd
TLS,Telstra Corporation Ltd
TLSKOA,Telstra Corporation Limited.
TLSKOB,Telstra Corporation Limited.
TLSKOC,Telstra Corporation Limited.
TLSKOE,Telstra Corporation Limited.
TLSKOF,Telstra Corporation Limited.
TLSKOG,Telstra Corporation Limited.
TLSKOH,Telstra Corporation Limited.
TLSKOJ,Telstra Corporation Limited.
TLSKOL,Telstra Corporation Limited.
TLSKOM,Telstra Corporation Limited.
TLSKOP,Telstra Corporation Limited.
TLSKOQ,Telstra Corporation Limited.
TLSKOS,Telstra Corporation Limited.
TLSKOT,Telstra Corporation Limited.
TLSKOU,Telstra Corporation Limited.
TLSKOV,Telstra Corporation Limited.
TLX,Telix Pharmaceuticals Limited
TMB,Tambourah Metals Ltd
TMG,Trigg Mining Ltd.
TMGOA,TMGOA
TMGOB,TMGOB
TMGOC,TMGOC
TMH,The Market Herald Limited
TMHR,The Market Herald Limited
TMK,Tamaska Oil And Gas Ltd
TML,Timah Resources Limited
TMR,Tamaya Resources Ltd
TMRO,Tempus Resources Ltd
TMS,Television & Media Services Ltd
TMSO,TMSO
TMT,Tyndall Meridian Trust
TMX,Terrain Minerals Ltd
TMZ,Thomson Resources Limited
TMZO,TMZO
TMZOA,TMZOA
TNE,Technology One Ltd
TNEKOB,Technology One Limited
TNEKOD,Technology One Limited
TNG,Tennant Creek Gold Ltd
TNT,Tesserent Limited
TNY,Tennyson Networks Holdings
TOE,Toro Energy Ltd
TON,Triton Gold Limited
TONO,Triton Gold Limited
TOP,Thorney Opportunities Ltd
TOR,Ticor Ltd
TOT,360 Capital Total Return Fund
TOU,Tlou Energy Limited
TOY,Toysrus Anz Limited
TPC,Tel Pacific Ltd
TPD,Talon Petroleum Limited
TPG,Taragon Property Fund
TPGKOA,TPGKOA
TPGKOD,TPGKOD
TPGKOE,TPGKOE
TPO,Tian Poh Resources Limited
TPP,Tempo Australia Ltd
TPW,Temple & Webster Group Ltd
TRA,Turners Automotive Group Limited
TRJ,Trajan Minerals Ltd
TRM,Truscott Mining Corporation Ltd
TRP,Tissue Repair Ltd
TRS,Reject Shop Ltd (The)
TRT,Tuart Resources
TRU,Trust Company of Australia Ltd
TRY,Troy Resources NL
TSC,Twenty Seven Co. Limited
TSCOA,TSCOA
TSI,Transfield Services Infrasture Fund
TSL,Titanium Sands Limited
TSLO,TSLO
TSN,TSN
TSO,Tishman Speyer Office Fund
TSOO,Tesoro Gold Ltd
TTA,TTA Holdings Ltd
TTB,Total Brain Limited
TTI,Traffic Technologies Ltd
TTM,Titan Minerals Limited
TTT,Tritton Resources Ltd
TTTO,Titomic Limited
TUA,Tuas Limited
TUL,Tulla Resources Plc
TVL,Travel.com.au Ltd
TWD,Tamawood Ltd
TWE,Treasury Wine Estates Limited
TWEKOA,Treasury Wine Estates Limited
TWEKOP,Treasury Wine Estates Limited
TWEKOQ,Treasury Wine Estates Limited
TWR,Tower Ltd
TYM,Tymlez Group Limited
TYMO,Tymlez Group Limited
TYR,Tyro Payments Limited
TYRKOC,TYRKOC
TYX,Tyranna Resources Limited
TZL,TZ Ltd
TZN,Terramin Australia Ltd
UBI,Universal Biosensors Ltd
UBN,Urbanise.com Limited
UCM,USCOM Ltd
UMG,United Malt Group Limited
UNI,Unilife Medical Solutions Ltd
UOS,United Overseas Australia Ltd
URF,Us Masters Residential Property Fund
URFPA,Us Masters Residential Property Fund
URNM,URNM
URW,Unibail-rodamco-westfield
USD,Betashares U.s. Dollar
USQ,Us Student Housing Reit
USTB,USTB
UUL,United Uranium Ltd
UVA,Uvre Limited
VACF,Vanguard Australian Corporate Fixed
VAE,Vanguard Ftse Asia Ex Japan Shares
VAF,Vanguard Australian Fixed Interest Index
VAL,Valor Resources Limited
VAN,Vango Mining Limited
VAP,Vanguard Australian Property Securities
VAR,Variscan Mines Limited
VAS,Vanguard Australian Shares Index
VBC,Verbrec Limited
VBLD,Vanguard Global Infrastructure Index
VBND,Vanguard Global Aggregate Bond Index
VBS,Vectus Biosystems Limited
VCF,Vanguard?international Credit Securities
VCX,Vicinity Centres
VCXKOC,Vicinity Centres
VCXKOD,Vicinity Centres
VDBA,Vanguard Diversified Balanced Index
VDCO,Vanguard Diversified Conservative
VDGR,Vanguard Diversified Growth
VDHG,Vanguard Diversified High Growth
VEA,Veda Advantage Ltd
VEAKOA,VEAKOA
VEE,Veem Ltd
VEFI,Vanguard Ethically Conscious Global
VEN,Vintage Energy Ltd
VEQ,Vanguard Ftse Europe Shares
VESG,Vanguard Ethically Conscious
VETH,VETH
VEU,Vanguard All-world Ex-us Shares Index
VG1,Vgi Partners Global Investments Limited
VG8,Vgi Partners Asian Investments Limited
VGAD,Vanguard Msci Index International Shares
VGB,Vanguard Australian Government Bond
VGE,Vanguard Ftse Emerging Markets Shares
VGL,Volante Group Ltd
VGS,Vanguard Msci Index International Shares
VHT,Volpara Health Technologies Limited
VHY,Vanguard Australian Shares High Yield
VIA,ViaGold Capital Ltd
VIF,Vanguard International Fixed Interest
VIG,Victor Group Holdings Limited
VIP,Voltage IP Ltd
VISM,Vanguard Msci International Small
VKA,Viking Ashanti Limited
VLC,Vanguard Msci Australian Large Companies
VLS,Vita Life Sciences
VMC,Venus Metals Corporation Limited
VMG,VDM Group Ltd
VMIN,Vanguard Global Minimum Volatility
VML,Vital Metals Ltd
VMM,Viridis Mining And Minerals Limited
VMS,Venture Minerals Ltd
VMT,Vmoto Ltd
VN8,Vonex Limited..
VNT,Ventia Services Group Limited
VOL,Victory Offices Limited
VOR,Voyager Resources Limited
VOROB,VOROB
VPR,Volt Power Group Limited
VR1,Vection Technologies Ltd
VR8,Vanadium Resources Limited
VRC,Volt Resources Limited
VRCOB,Volt Resources Limited
VRS,Veris Limited
VRX,Ventnor Resources Ltd
VSL,Vision Systems Ltd
VSO,Vanguard Msci Australian Small Companies
VTG,Vita Group Ltd
VTI,Virotec International Ltd
VTIOA,VTIOA
VTS,Vanguard U.s. Total Market Shares Index
VTX,Vortex Pipes Ltd
VUK,Virgin Money Uk Plc
VUKKOC,Virgin Money Uk Plc
VUKKOE,VUKKOE
VUKKOF,VUKKOF
VUKKOP,Virgin Money Uk Plc
VUKKOQ,VUKKOQ
VUKKOS,Virgin Money Uk Plc
VUKKOU,VUKKOU
VUL,Valhalla Uranium Ltd
VVA,Viva Leisure Limited
VVLU,Vanguard Global Value Equity Active
VYS,Vysarn Limited
W2V,Way 2 Vat Ltd.
WA1,Wa1 Resources Ltd
WAA,Wam Active Ltd
WAAOA,WAAOA
WAF,West African Resources Limited
WAK,Wa Kaolin Limited
WAM,WAM Capital Ltd
WAR,Wam Strategic Value Limited
WAT,Waterco Ltd
WAX,WAX
WBC,Westpac Banking Corporation
WBCKOA,Westpac Banking Corporation
WBCKOE,Westpac Banking Corporation
WBCKOH,Westpac Banking Corporation
WBCKOO,Westpac Banking Corporation
WBCKOP,Westpac Banking Corporation
WBCKOR,Westpac Banking Corporation
WBCKOS,Westpac Banking Corporation
WBCKOT,Westpac Banking Corporation
WBCKOU,Westpac Banking Corporation
WBCKOV,Westpac Banking Corporation
WBCKOW,Westpac Banking Corporation
WBCMOB,Westpac Banking Corporation
WBCMOQ,Westpac Banking Corporation
WBCMOS,Westpac Banking Corporation
WBCPE,Westpac Banking Corporation
WBCPH,Westpac Banking Corporation
WBCPI,Westpac Banking Corporation
WBCPJ,WBCPJ
WBCPK,WBCPK
WBCPL,Westpac Banking Corporation
WBE,Whitebark Energy Ltd
WBT,Weebit Nano Ltd
WC1,West Cobar Metals Limited
WC8,Wildcat Resources Limited
WCG,WebCentral Group Ltd
WCMQ,WCMQ
WCN,White Cliff Nickel Ltd
WCNOE,White Cliff Minerals Limited
WDIV,Spdr??s&p??global Dividend Fund
WDMF,Ishares Edge Msci World Multifactor
WDS,Woodside Energy Group Ltd
WDSKOA,Woodside Energy Group Ltd
WDSKOC,Woodside Energy Group Ltd
WDSKOD,Woodside Energy Group Ltd
WDSKOF,Woodside Energy Group Ltd
WDSKOL,Woodside Energy Group Ltd
WDSKOO,Woodside Energy Group Ltd
WDSKOQ,Woodside Energy Group Ltd
WDSKOS,Woodside Energy Group Ltd
WDSKOU,Woodside Energy Group Ltd
WDSKOX,Woodside Energy Group Ltd
WDSKOY,Woodside Energy Group Ltd
WDSMOA,Woodside Energy Group Ltd
WDSQOP,Woodside Energy Group Ltd
WEB,Webjet Ltd
WEBKOC,Webjet Limited
WEBKOQ,Webjet Limited
WEBKOR,Webjet Limited
WEC,White Energy Company Ltd
WEL,Winchester Energy Ltd
WEMG,Spdr??s&p??emerging Markets Fund
WES,Wesfarmers Ltd
WESKOA,Wesfarmers Limited
WESKOB,Wesfarmers Limited
WESKOC,Wesfarmers Limited
WESKOE,Wesfarmers Limited
WESKOP,Wesfarmers Limited
WESKOS,Wesfarmers Limited
WESKOU,Wesfarmers Limited
WFL,Willmott Forests Ltd
WFLO,WFLO
WFLOA,WFLOA
WGB,Wam Global Limited
WGBO,WGBO
WGN,Wagners Holding Company Limited
WGO,Waratah Gold Ltd
WGR,Westgold Resources NL
WGX,Westgold Resources Limited.
WHC,Whitehaven Coal Ltd
WHCKOA,Whitehaven Coal Limited
WHCKOB,Whitehaven Coal Limited
WHCKOC,Whitehaven Coal Limited
WHCKOE,Whitehaven Coal Limited
WHCKOF,Whitehaven Coal Limited
WHCKOG,Whitehaven Coal Limited
WHCKOT,Whitehaven Coal Limited
WHCKOU,Whitehaven Coal Limited
WHF,Whitefield Ltd
WHFPA,Whitefield PA
WHFPB,Whitefield Limited
WHK,Whitehawk Limited
WIA,Wia Gold Limited
WIN,Windward Resources Ltd
WKT,Walkabout Resources Ltd
WLD,Wellard Limited
WLE,Wam Leaders
WLS,Wilson Leaders Ltd
WMA,Wam Alternative Assets Limited
WMC,Wonhe Multimedia Commerce Ltd
WMCOC,Wiluna Mining Corporation Limited.
WMG,Westmag Ltd
WMI,Wam Microcap Limited
WML,Westcoast Mining Ltd
WMLOB,WMLOB
WMLOC,WMLOC
WNB,Wellness And Beauty Solutions Limited
WNR,Wingara Ag Ltd
WNX,Wellnex Life Limited
WNXO,WNXO
WOA,Wide Open Agriculture Ltd
WOO,Wooboard Technologies Limited
WOR,WorleyParsons Ltd
WORKOA,Worleyparsons Limited
WORKOB,Worleyparsons Limited
WORKOF,Worleyparsons Limited
WORKOR,Worleyparsons Limited
WORKOS,Worleyparsons Limited
WORKOV,Worleyparsons Limited
WOT,Westpac Office Trust
WOW,Woolworths Ltd
WOWKOA,Woolworths Limited
WOWKOB,Woolworths Limited
WOWKOE,Woolworths Limited
WOWKOT,Woolworths Limited
WPR,Waypoint Reit
WQG,Wcm Global Growth Limited
WQGOA,WQGOA
WR1,Winsome Resources Limited
WRK,Warwick Resources Ltd
WRLD,Betashares Managed Risk Global Share
WRM,White Rock Minerals Limited
WRMO,White Rock Minerals Limited
WSI,Weststar Industrial Limited
WSP,White Sands Petroleum Ltd
WSR,Whitestar Resources Limited
WTC,Wisetech Global Limited
WTCKOA,Wisetech Global Limited
WTCKOE,Wisetech Global Limited
WTCKOF,Wisetech Global Limited
WTCKOP,Wisetech Global Limited
WTCKOV,Wisetech Global Limited
WTL,Wt Financial Group Limited
WTN,Western Uranium Ltd
WVOL,Ishares Edge Msci World Minimum
WWG,WWG
WWI,West Wits Mining Ltd
WXHG,Spdr??s&p??world Ex-australia (hedged)
WXOZ,Spdr??s&p??world Ex-australia Fund
WYX,Western Yilgarn Nl
WZR,Wisr Limited
X2M,X2m Connect Limited
X64,Ten Sixty Four Limited
XAE,
XAF,S&P/ASX All Australian 50
XAM,Xanadu Mines Limited
XAO,ASX All Ordinaries
XARO,XARO
XAT,S&P/ASX All Australian 200
XBK,
XBN,
XBT,
XBW,S&P/ASX Buy-Write Index
XDI,
XDJ,S&P/ASX 200 Consumer Discretionary
XEC,
XEJ,S&P/ASX 200 Energy
XET,
XEW,
