SIE0005;TSX;Sierra Metals Inc.;SMT; 137 621 404 ; 211 725 237 ; Mining ;;BC;Canada;TSXV Grad;20130708;;;OTCQX;Y;;;;;;;;;;;;;;;; 36 847 991 ; 28 763 256 ; 15 376 ; 11 
ANA0005;TSX;Signal Gold Inc.;SGNL; 19 129 909 ; 255 065 455 ; Mining ;;ON;Canada;TSXV Grad;20070418;;;OTCQX;Y;;;;;;;;;;;;;;;; 54 180 297 ; 4 999 075 ; 4 552 ; 11 
SIL0014;TSX;Silver Bear Resources plc;SBR; 33 916 481 ; 678 329 611 ; Mining ;;ON;Canada;IPO;20071218;;;;;;;;;;;;;;;;;;;;;;;
MET0019;TSX;Silver Bull Resources, Inc.;SVB; 5 920 707 ; 47 365 652 ; Mining ;;BC;Canada;Other;20100826;;;OTCQB;;;;;;;;;;;;;;;;; 5 449 592 ; 799 398 ; 1 117 ; 11 
PRO0047;TSX;Silver Elephant Mining Corp.;ELEF; 17 085 879 ; 37 968 620 ; Mining ;;BC;Canada;TSXV Grad;20111019;;;;Y;;;;;;;;;;;;;;;; 12 622 408 ; 6 244 254 ; 6 007 ; 11 
SIL0011;TSX;Silvercorp Metals Inc.;SVM; 1 000 785 172 ; 217 561 994 ; Mining ;;China;Asia;TSXV Grad;20051024;NYSE Mkt;;;Y;;;;;;;;;;;Beijing;;;;; 104 008 144 ; 530 465 942 ; 347 199 ; 11 
V-01793;TSX;SilverCrest Metals Inc.;SIL; 2 137 681 922 ; 148 656 601 ; Mining ;;BC;Canada;TSXV Grad;20190829;NYSE Mkt;;;Y;;Composite;;;;;;;;;;;;;; 76 517 690 ; 874 136 636 ; 464 671 ; 11 
SIR0003;TSX;SIR Royalty Income Fund;SRV; 105 029 610 ; 8 375 567 ; Consumer Products & Services ;;ON;Canada;IPO;20041008;;;;;;;;;;Consumer Discretionary;;;;;;;;Income Trust;Business Trust; 869 150 ; 11 770 780 ; 4 465 ; 11 
V-01797;TSX;Skeena Resources Limited;SKE; 1 418 281 056 ; 107 364 198 ; Mining ;;BC;Canada;TSXV Grad;20200820;NYSE;;;Y;;;;;;;;;;;;;;;; 76 104 947 ; 637 891 294 ; 389 703 ; 11 
SLA0004;TSX;Slate Grocery REIT;SGR; 882 766 262 ; 59 008 440 ; Real Estate ;;ON;Canada;Other;20140422;;;;;;;;;;;;REIT;;;;;;Income Trust;; 23 776 065 ; 291 140 197 ; 107 402 ; 11 
FAM0001;TSX;Slate Office REIT;SOT; 101 795 272 ; 81 961 291 ; Real Estate ;;BC;Canada;IPO;20121228;;;;;;;;;;;;REIT;;;;;;Income Trust;; 19 839 012 ; 19 329 079 ; 13 798 ; 11 
CAL0019;TSX;SmartCentres Real Estate Investment Trust;SRU; 3 719 919 070 ; 144 687 634 ; Real Estate ;;ON;Canada;TSXV Grad;20021101;;;;Y;Y;Composite;;;;;;REIT;;;;;;Income Trust;; 62 993 895 ; 1 526 286 205 ; 298 479 ; 11 
SOF0010;TSX;Softchoice Corporation;SFTC; 1 416 581 695 ; 60 331 418 ; Technology ;;ON;Canada;IPO;20210527;;;;;;;;;;;;;Software;;;;;;; 6 057 721 ; 114 570 856 ; 21 807 ; 11 
V-04652;TSX;Solaris Resources Inc.;SLS; 729 415 443 ; 162 453 328 ; Mining ;;BC;Canada;TSXV Grad;20210209;NYSE Mkt;;;Y;;;;;;;;;;;;;;;; 53 630 163 ; 209 659 316 ; 185 715 ; 11 
SOL0013;TSX;SolGold plc;SOLG; 405 149 442 ; 3 001 106 976 ; Mining ;;Australia;Australia/NZ/PNG;Other;20170714;LSE;;;;;;;;;;;;;;;;;;; 59 949 105 ; 10 057 621 ; 6 038 ; 11 
SOL0007;TSX;Solitario Resources Corp.;SLR; 69 392 655 ; 81 638 418 ; Mining ;;CO;USA;;19940718;NYSE Mkt;;;;;;;;;;;;;Wheat Ridge;;;;;; 2 659 784 ; 2 522 401 ; 3 786 ; 11 
V-02702;TSX;Solution Financial Inc.;SFI; 24 563 658 ; 86 188 273 ; Consumer Products & Services ;;BC;Canada;TSXV Grad;20210908;;;;Y;Y;;;;;Consumer Discretionary;;;;;;;;;; 2 856 158 ; 814 470 ; 1 014 ; 11 
SOU0023;TSX;Source Energy Services Ltd.;SHLE; 224 170 660 ; 13 545 055 ; Industrial Products & Services ;Energy Services;AB;Canada;IPO;20170413;;;;;;;;;;;;;;;;;;;; 7 312 007 ; 89 314 059 ; 29 074 ; 11 
SOU0024;TSX;South Bow Corporation;SOBO; 7 671 802 317 ; 207 570 409 ; Utilities & Pipelines ;;AB;Canada;Other;20241002;NYSE;;;;;Composite;;;;;;;;;;;;;; 92 281 842 ; 2 979 334 875 ; 284 626 ; 3 
V-02299;TSX;Spartan Delta Corp.;SDE; 614 587 252 ; 173 612 218 ; Oil & Gas ;;AB;Canada;TSXV Grad;20210901;;;;Y;;;Y;;;;;;;;;;;;; 67 393 844 ; 250 679 347 ; 153 289 ; 11 
SPE0004;TSX;Spectral Medical Inc.;EDT; 158 391 730 ; 282 842 375 ; Life Sciences ;;ON;Canada;;19940606;;;;;;;;;;;Healthcare Facilities and Equipment;;;;;;;;; 18 662 407 ; 10 286 402 ; 5 869 ; 11 
SPI0007;TSX;Spin Master Corp.;TOY; 1 103 925 812 ; 33 841 993 ; Consumer Products & Services ;;ON;Canada;IPO;20150730;;;;;;Composite;;;;Consumer Discretionary;;;;;;;;;; 19 763 221 ; 624 003 619 ; 121 488 ; 11 
SPR0003;TSX;Sprott Inc.;SII; 1 596 266 891 ; 25 863 041 ; Financial Services ;;ON;Canada;IPO;20080514;NYSE;;;;;Composite;;;;;;;;;;;;;; 6 320 425 ; 361 184 031 ; 55 773 ; 11 
SPR0009;TSX;Sprott Physical Copper Trust;COP; 81 669 141 ; 11 202 900 ; Closed-End Funds ;;ON;Canada;IPO;20240606;;;;;;;;;;;;;;;;;Sprott Asset Management;Commodity Funds;FI Trust; 1 475 485 ; 14 934 432 ; 2 823 ; 6 
CEN0006;TSX;Sprott Physical Gold and Silver Trust;CEF; 4 963 141 410 ; 203 240 844 ; Closed-End Funds ;;ON;Canada;;19650614;NYSE Arca;;;;;;;;;;;;;;;;Sprott Asset Management;Commodity Funds;FI Trust; 4 760 204 ; 144 867 360 ; 21 926 ; 11 
SPR0004;TSX;Sprott Physical Gold Trust;PHYS; 8 543 236 942 ; 418 171 167 ; Closed-End Funds ;;ON;Canada;IPO;20100302;NYSE Arca;;;;;;;;;;;;;;;;Sprott Asset Management;Commodity Funds;FI Trust; 13 927 666 ; 354 737 428 ; 40 072 ; 11 
SPR0007;TSX;Sprott Physical Platinum and Palladium Trust;SPPP; 164 506 156 ; 17 012 012 ; Closed-End Funds ;;ON;Canada;IPO;20121221;NYSE Arca;;;;;;;;;;;;;;;;Sprott Asset Management;Commodity Funds;FI Trust; 2 579 598 ; 34 633 031 ; 10 190 ; 11 
SPR0005;TSX;Sprott Physical Silver Trust;PSLV; 5 341 875 222 ; 517 623 568 ; Closed-End Funds ;;ON;Canada;IPO;20101102;NYSE Arca;;;;;;;;;;;;;;;;Sprott Asset Management;Commodity Funds;FI Trust; 27 265 326 ; 365 002 752 ; 67 247 ; 11 
URA0002;TSX;Sprott Physical Uranium Trust;U; 6 855 110 511 ; 269 780 028 ; Closed-End Funds ;;ON;Canada;IPO;20050509;;;OTCQX;;;;;;;;;;;;;;Sprott Asset Management;Commodity Funds;FI Trust; 207 302 019 ; 5 678 248 722 ; 985 733 ; 11 
SIL0006;TSX;SSR Mining Inc.;SSRM; 1 665 501 224 ; 202 369 529 ; Mining ;;BC;Canada;TSXV Grad;20041104;NasdaqGS;ASX;;Y;;Composite;;;;;;;;;;;;;; 126 283 887 ; 944 328 750 ; 528 084 ; 11 
RAT0001;TSX;St. Augustine Gold and Copper Limited;SAU; 75 855 358 ; 1 011 404 767 ; Mining ;;Hong Kong;Asia;Other;20110121;;;;;;;;;;;;;;;Hong Kong;;;;; 11 218 868 ; 837 061 ; 1 253 ; 11 
STA0038;TSX;Stack Capital Group Inc.;STCK; 111 435 761 ; 10 714 977 ; Financial Services ;;ON;Canada;IPO;20210615;;;;;;;;;;;;;;;;;;;; 1 543 316 ; 11 046 169 ; 2 424 ; 11 
GEN0027;TSX;StageZero Life Sciences Ltd.;SZLS; 4 918 115 ; 122 952 872 ; Life Sciences ;;ON;Canada;TSXV Grad;20061026;;;OTCQB;Y;;;;;;;Biotechnology;;;;;;;;; 4 523 279 ; 191 614 ; 372 ; 4 
STA0026;TSX;Stantec Inc.;STN; 13 832 904 484 ; 114 066 995 ; Industrial Products & Services ;;AB;Canada;;19940329;NYSE;;;;;Composite;;;;;;;;;;;;;; 60 702 530 ; 6 808 759 417 ; 399 914 ; 11 
SHO0001;TSX;Star Diamond Corporation;DIAM; 18 527 219 ; 617 573 981 ; Mining ;;SK;Canada;TSXV Grad;20041126;;;;Y;;;;;;;;;;;;;;;; 38 768 832 ; 2 300 553 ; 2 915 ; 11 
STA0034;TSX;Starcore International Mines Ltd.;SAM; 10 698 163 ; 66 863 517 ; Mining ;;BC;Canada;TSXV Grad;20070711;;;;Y;;;;;;;;;;;;;;;; 6 679 010 ; 781 235 ; 1 204 ; 11 
STE0005;TSX;Stella-Jones Inc.;SJ; 4 008 334 334 ; 56 029 275 ; Industrial Products & Services ;Forest Products & Paper;QC;Canada;;19940628;;;;;;Composite;;;;;;;;;;;;;; 33 996 491 ; 2 785 857 002 ; 250 778 ; 11 
STE0017;TSX;STEP Energy Services Ltd.;STEP; 371 064 978 ; 71 772 723 ; Industrial Products & Services ;Energy Services;AB;Canada;IPO;20170502;;;;;;;;;;;;;;;;;;;; 30 003 482 ; 131 087 171 ; 60 164 ; 11 
STE0019;TSX;Steppe Gold Ltd.;STGO; 161 809 400 ; 252 827 187 ; Mining ;;ON;Canada;IPO;20180522;;;OTCQX;;;;;;;;;;;;;;;;; 27 026 604 ; 18 321 060 ; 12 203 ; 11 
STI0005;TSX;Stingray Group Inc.;RAY; 439 772 701 ; 55 169 729 ; Comm. & Media ;;QC;Canada;IPO;20150603;;;;;;;;;;;;;;;;;;;; 9 730 622 ; 73 197 625 ; 32 403 ; 11 
MON0004;TSX;STLLR Gold Inc.;STLR; 110 305 598 ; 123 938 874 ; Mining ;;ON;Canada;;19110701;;;OTCQX;;;;;;;;;;;;;;;;; 19 557 975 ; 22 685 008 ; 24 157 ; 11 
V-02679;TSX;StorageVault Canada Inc.;SVI; 1 791 099 941 ; 375 067 786 ; Real Estate ;;AB;Canada;TSXV Grad;20220126;;;;Y;Y;Composite;;;;;;Real Estate Operating Companies;;;;;;;; 69 194 267 ; 361 683 841 ; 216 500 ; 11 
STR0027;TSX;Strathcona Resources Ltd.;SCR; 6 821 261 759 ; 214 235 608 ; Oil & Gas ;;AB;Canada;Other;20231005;;;;;;;;;;;;;;;;;;;; 9 268 185 ; 274 492 805 ; 55 161 ; 11 
SUL0004;TSX;Sulliden Mining Capital Inc.;SMC; 1 958 640 ; 130 575 979 ; Mining ;;ON;Canada;Other;20140811;;;;;;;;;;;;;;;;;;;; 33 101 005 ; 711 369 ; 838 ; 11 
SUN0014;TSX;Sun Life Financial Inc.;SLF; 50 585 160 776 ; 626 903 238 ; Financial Services ;;ON;Canada;IPO;20000329;NYSE;;;;;60;;;;;;;;;;;;;; 503 822 271 ; 36 248 123 360 ; 1 226 094 ; 11 
SUN0008;TSX;Suncor Energy Inc.;SU; 70 093 429 080 ; 1 258 183 972 ; Oil & Gas ;;AB;Canada;;19660117;NYSE;;;;;60;;;;;;;;;;;;;; 1 863 826 551 ; 95 330 759 310 ; 2 851 300 ; 11 
STA0004;TSX;SunOpta Inc.;SOY; 1 339 267 175 ; 119 470 756 ; Clean Technology & Renewable Energy ;Agriculture;ON;Canada;;20011106;NasdaqGS;;;;;;;Consumer Products & Services;Low Impact Material and Products;;;;;;;;;;; 12 221 793 ; 105 226 536 ; 81 845 ; 11 
SUP0001;TSX;Superior Plus Corp.;SPB; 1 645 459 633 ; 248 558 857 ; Utilities & Pipelines ;;ON;Canada;;19961007;;;;;;Composite;;;;;;;;;;;;;; 227 205 439 ; 1 865 493 798 ; 602 236 ; 11 
SUP0004;TSX;Supremex Inc.;SXP; 98 976 272 ; 24 559 869 ; Consumer Products & Services ;Forest Products & Paper;QC;Canada;IPO;20060330;;;;;;;;;;Consumer Discretionary;;;;;;;;;; 5 531 114 ; 22 266 775 ; 13 354 ; 11 
SUR0006;TSX;Surge Energy Inc.;SGY; 625 553 245 ; 101 585 178 ; Oil & Gas ;;AB;Canada;TSXV Grad;20111021;;;;Y;;;;;;;;;;;;;;;; 110 354 100 ; 736 287 931 ; 331 919 ; 11 
SUS0005;TSX;Sustainable Innovation & Health Dividend Fund;SIH; 28 068 546 ; 2 110 417 ; Closed-End Funds ;;ON;Canada;IPO;20200814;;;;;;;;;;;;;;;;;Middlefield;Fund of Equities;FI Trust; 449 085 ; 5 437 587 ; 739 ; 11 
SUS0006;TSX;Sustainable Power & Infrastructure Split Corp.;PWI; 68 185 046 ; 6 540 532 ; Closed-End Funds ;;ON;Canada;IPO;20210521;;;;;;;;;;;;;;;;;Brompton;Split Shares;Split Share Corp.; 2 982 465 ; 24 985 190 ; 9 176 ; 11 
SWI0002;TSX;Swiss Water Decaffeinated Coffee Inc.;SWP; 38 546 086 ; 9 517 552 ; Consumer Products & Services ;;BC;Canada;;20020723;;;;;;;;;;Consumer Staples;;;;;;;;;; 1 318 459 ; 4 744 785 ; 2 725 ; 11 
V-01905;TSX;Sylogist Ltd.;SYZ; 235 257 204 ; 23 408 677 ; Technology ;;AB;Canada;TSXV Grad;20210331;;;;Y;;;;;;;;;Software;;;;;;; 10 417 640 ; 100 145 230 ; 24 726 ; 11 
SYM0005;TSX;Symphony Floating Rate Senior Loan Fund;SSF; 43 002 173 ; 6 099 599 ; Closed-End Funds ;;ON;Canada;IPO;20111101;;;;;;;;;;;;;;;;;Brompton;Fund of Debt;FI Trust; 1 166 711 ; 8 087 456 ; 2 166 ; 11 
SYN0003;TSX;Synex Renewable Energy Corporation;SXI; 8 562 451 ; 5 007 281 ; Clean Technology & Renewable Energy ;;BC;Canada;;19870605;;;;;;;;Utilities & Pipelines;Renewable Energy Production and Distribution;;;;;;;;;;; 75 070 ; 142 197 ; 237 ; 11 
TAI0001;TSX;Taiga Building Products Ltd.;TBL; 404 791 961 ; 107 944 523 ; Industrial Products & Services ;;BC;Canada;;19930607;;;;;;;;;;;;;;;;;;;; 2 053 670 ; 7 169 003 ; 3 253 ; 11 
TAL0009;TSX;Talisker Resources Ltd.;TSK; 41 249 505 ; 95 929 081 ; Mining ;;BC;Canada;Other;20201014;;;OTCQX;;;;;;;;;;;;;;;;; 18 267 066 ; 7 788 342 ; 6 869 ; 11 
BRA0017;TSX;Talon Metals Corp.;TLO; 79 451 112 ; 934 718 967 ; Mining ;;Brazil;Latin America;TSXV Grad;20050413;;;;Y;;;;;;;;;;;;;;;; 113 339 396 ; 13 240 525 ; 17 777 ; 11 
TAM0002;TSX;Tamarack Valley Energy Ltd.;TVE; 2 369 580 891 ; 531 296 164 ; Oil & Gas ;;AB;Canada;TSXV Grad;20150824;;;;Y;;Composite;;;;;;;;;;;;;; 565 949 367 ; 2 156 465 008 ; 682 201 ; 11 
V-04519;TSX;Tantalus Systems Holding Inc.;GRID; 86 946 561 ; 50 845 942 ; Clean Technology & Renewable Energy ;;NC;USA;TSXV Grad;20210510;;;;Y;Y;;;Industrial Products & Services;Energy Efficiency;;;;;Raleigh;;;;;; 16 982 347 ; 20 089 619 ; 9 195 ; 11 
TAS0002;TSX;Taseko Mines Limited;TKO; 870 936 338 ; 304 523 195 ; Mining ;;BC;Canada;TSXV Grad;20060308;NYSE Mkt;LSE;;Y;;;;;;;;;;;;;;;; 97 103 844 ; 300 942 303 ; 223 781 ; 11 
TRA0031;TSX;TC Energy Corporation;TRP; 72 723 930 871 ; 1 139 956 935 ; Utilities & Pipelines ;;AB;Canada;;20030515;NYSE;;;;;60;;;;;;;;;;;;;; 1 459 709 044 ; 81 127 782 435 ; 2 424 625 ; 11 
TDA0002;TSX;TD Active Global Enhanced Dividend ETF;TGED; 983 545 500 ; 35 950 000 ; ETP ;;ON;Canada;IPO;20190509;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 10 921 262 ; 262 066 222 ; 25 336 ; 11 
TDA0006;TSX;TD Active Global Equity Growth ETF;TGGR; 42 795 000 ; 1 500 000 ; ETP ;;ON;Canada;IPO;20200602;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 1 115 138 ; 28 804 228 ; 2 424 ; 11 
TDA0003;TSX;TD Active Global Income ETF;TGFI; 260 482 500 ; 12 750 000 ; ETP ;;ON;Canada;IPO;20191126;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 1 110 346 ; 22 603 826 ; 1 291 ; 11 
TDA0007;TSX;TD Active Global Infrastructure Equity ETF;TINF; 144 870 000 ; 6 600 000 ; ETP ;;ON;Canada;IPO;20200602;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 1 194 647 ; 22 957 276 ; 3 040 ; 11 
TDA0004;TSX;TD Active Global Real Estate Equity ETF;TGRE; 85 278 128 ; 5 313 279 ; ETP ;;ON;Canada;IPO;20191126;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 792 662 ; 11 327 499 ; 1 982 ; 11 
TDA0001;TSX;TD Active Preferred Share ETF;TPRF; 320 200 125 ; 29 268 750 ; ETP ;;ON;Canada;IPO;20181114;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 2 373 297 ; 24 170 759 ; 4 491 ; 11 
TDA0009;TSX;TD Active U.S. Enhanced Dividend CAD Hedged ETF;TUEX; 11 180 000 ; 400 000 ; ETP ;;ON;Canada;IPO;20230427;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 224 050 ; 5 567 771 ; 673 ; 11 
TDA0008;TSX;TD Active U.S. Enhanced Dividend ETF;TUED; 521 656 000 ; 17 000 000 ; ETP ;;ON;Canada;IPO;20200602;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 6 657 762 ; 177 021 062 ; 13 317 ; 11 
TDA0005;TSX;TD Active U.S. High Yield Bond ETF;TUHY; 274 966 500 ; 13 150 000 ; ETP ;;ON;Canada;IPO;20191126;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 835 734 ; 17 489 113 ; 1 193 ; 11 
TDO0003;TSX;TD Balanced ETF;TBAL; 78 802 000 ; 4 100 000 ; ETP ;;ON;Canada;IPO;20200818;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 2 363 442 ; 42 368 147 ; 3 562 ; 11 
TDC0002;TSX;TD Canadian Aggregate Bond Index ETF;TDB; 1 861 898 159 ; 140 733 043 ; ETP ;;ON;Canada;IPO;20160330;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 14 797 943 ; 191 751 281 ; 17 724 ; 11 
TDC0004;TSX;TD Canadian Bank Dividend Index ETF;TBNK; 26 743 200 ; 880 000 ; ETP ;;ON;Canada;IPO;20230427;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 691 813 ; 18 808 519 ; 2 382 ; 11 
TDS0003;TSX;TD Canadian Equity Index ETF;TTP; 2 473 612 316 ; 84 193 748 ; ETP ;;ON;Canada;IPO;20160330;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 7 977 351 ; 206 885 312 ; 15 639 ; 11 
TDC0003;TSX;TD Canadian Long Term Federal Bond ETF;TCLB; 861 409 959 ; 7 003 333 ; ETP ;;ON;Canada;IPO;20191126;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 1 810 184 ; 215 128 623 ; 3 644 ; 11 
TDC0005;TSX;TD Cash Management ETF;TCSH; 221 000 000 ; 4 420 000 ; ETP ;;ON;Canada;IPO;20240222;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 4 222 571 ; 211 628 620 ; 5 657 ; 10 
TDO0002;TSX;TD Conservative ETF;TCON; 43 736 000 ; 2 800 000 ; ETP ;;ON;Canada;IPO;20200818;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 1 546 155 ; 23 155 542 ; 1 563 ; 11 
TDG0004;TSX;TD Global Carbon Credit Index ETF;TCBN; 3 366 000 ; 90 000 ; ETP ;;ON;Canada;IPO;20220829;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 27 698 ; 1 015 681 ; 90 ; 11 
TDG0002;TSX;TD Global Healthcare Leaders Index ETF;TDOC; 87 755 000 ; 4 700 000 ; ETP ;;ON;Canada;IPO;20210414;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 1 735 576 ; 31 352 921 ; 5 192 ; 11 
TDG0003;TSX;TD Global Technology Innovators Index ETF;TECI; 8 541 000 ; 900 000 ; ETP ;;ON;Canada;IPO;20211130;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 584 706 ; 4 764 760 ; 1 204 ; 11 
TDG0005;TSX;TD Global Technology Leaders CAD Hedged Index ETF;TECX; 4 342 500 ; 150 000 ; ETP ;;ON;Canada;IPO;20230427;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 237 984 ; 6 191 649 ; 773 ; 11 
TDG0001;TSX;TD Global Technology Leaders Index ETF;TEC; 3 243 931 800 ; 73 380 000 ; ETP ;;ON;Canada;IPO;20190509;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 14 166 230 ; 536 830 832 ; 65 849 ; 11 
TDO0001;TSX;TD Growth ETF;TGRO; 123 914 000 ; 5 300 000 ; ETP ;;ON;Canada;IPO;20200818;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 3 122 649 ; 66 180 078 ; 8 464 ; 11 
TDI0001;TSX;TD International Equity CAD Hedged Index ETF;THE; 69 542 000 ; 2 725 000 ; ETP ;;ON;Canada;IPO;20160330;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 1 255 663 ; 31 696 324 ; 4 777 ; 11 
TDI0002;TSX;TD International Equity Index ETF;TPE; 1 734 889 889 ; 76 325 996 ; ETP ;;ON;Canada;IPO;20160330;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 3 108 600 ; 67 805 866 ; 10 795 ; 11 
TDQ0001;TSX;TD Q Canadian Dividend ETF;TQCD; 675 288 000 ; 33 900 000 ; ETP ;;ON;Canada;IPO;20191126;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 11 158 973 ; 194 255 727 ; 12 374 ; 11 
TDQ0005;TSX;TD Q Canadian Low Volatility ETF;TCLV; 42 541 000 ; 1 900 000 ; ETP ;;ON;Canada;IPO;20200602;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 558 473 ; 11 402 635 ; 1 131 ; 11 
TDQ0002;TSX;TD Q Global Dividend ETF;TQGD; 310 726 500 ; 15 150 000 ; ETP ;;ON;Canada;IPO;20191126;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 6 299 376 ; 117 317 127 ; 12 576 ; 11 
TDQ0003;TSX;TD Q Global Multifactor ETF;TQGM; 243 558 000 ; 12 600 000 ; ETP ;;ON;Canada;IPO;20191126;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 1 074 977 ; 18 549 006 ; 1 143 ; 11 
TDS0006;TSX;TD Q International Low Volatility ETF;TILV; 72 369 000 ; 4 300 000 ; ETP ;;ON;Canada;IPO;20190509;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 419 969 ; 6 720 030 ; 666 ; 11 
TDQ0006;TSX;TD Q U.S. Low Volatility ETF;TULV; 68 970 000 ; 3 000 000 ; ETP ;;ON;Canada;IPO;20200602;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 389 027 ; 7 998 590 ; 674 ; 11 
TDQ0004;TSX;TD Q U.S. Small-Mid-Cap Equity ETF;TQSM; 517 047 000 ; 19 300 000 ; ETP ;;ON;Canada;IPO;20191126;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 6 703 707 ; 155 358 890 ; 14 741 ; 11 
TDS0004;TSX;TD Select Short Term Corporate Bond Ladder ETF;TCSB; 177 744 000 ; 12 075 000 ; ETP ;;ON;Canada;IPO;20181114;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 2 225 762 ; 32 340 910 ; 1 835 ; 11 
TDS0005;TSX;TD Select U.S. Short Term Corporate Bond Ladder ETF;TUSB; 14 407 000 ; 1 125 000 ; ETP ;;ON;Canada;IPO;20181114;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 658 865 ; 7 723 703 ; 695 ; 11 
TDT0003;TSX;TD Target 2025 Investment Grade Bond ETF;TBCE; 113 175 600 ; 4 440 000 ; ETP ;;ON;Canada;IPO;20240409;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 2 490 251 ; 62 914 169 ; 1 236 ; 8 
TDT0004;TSX;TD Target 2025 U.S. Investment Grade Bond ETF;TBUE; 36 374 400 ; 1 440 000 ; ETP ;;ON;Canada;IPO;20240409;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 472 033 ; 11 862 040 ; 351 ; 8 
TDT0005;TSX;TD Target 2026 Investment Grade Bond ETF;TBCF; 66 846 000 ; 2 600 000 ; ETP ;;ON;Canada;IPO;20240409;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 1 038 196 ; 26 319 547 ; 822 ; 8 
TDT0006;TSX;TD Target 2026 U.S. Investment Grade Bond ETF;TBUF; 13 187 200 ; 520 000 ; ETP ;;ON;Canada;IPO;20240409;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 228 902 ; 5 748 206 ; 158 ; 8 
TDT0007;TSX;TD Target 2027 Investment Grade Bond ETF;TBCG; 105 468 000 ; 4 080 000 ; ETP ;;ON;Canada;IPO;20240409;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 1 491 393 ; 37 986 327 ; 1 397 ; 8 
TDT0008;TSX;TD Target 2027 U.S. Investment Grade Bond ETF;TBUG; 12 225 600 ; 480 000 ; ETP ;;ON;Canada;IPO;20240409;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 209 583 ; 5 305 376 ; 140 ; 8 
TDS0001;TSX;TD U.S. Equity CAD Hedged Index ETF;THU; 56 630 000 ; 1 400 000 ; ETP ;;ON;Canada;IPO;20160330;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 609 974 ; 21 588 830 ; 2 587 ; 11 
TDS0002;TSX;TD U.S. Equity Index ETF;TPU; 3 162 154 161 ; 65 759 551 ; ETP ;;ON;Canada;IPO;20160330;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 12 131 504 ; 496 059 425 ; 39 679 ; 11 
TDU0001;TSX;TD U.S. Long Term Treasury Bond ETF;TULB; 74 603 375 ; 632 500 ; ETP ;;ON;Canada;IPO;20191126;;;;;;;;;;;;;;;;;TD;Exchange Traded Funds;; 575 476 ; 66 961 806 ; 1 529 ; 11 
TDB0001;TSX;TDb Split Corp.;XTD; 94 030 346 ; 15 397 920 ; Closed-End Funds ;;ON;Canada;IPO;20070803;;;;;;;;;;;;;;;;;Quadravest;Split Shares;Split Share Corp.; 4 328 499 ; 22 127 842 ; 7 453 ; 11 
TEC0009;TSX;Teck Resources Limited;TECK; 33 386 799 760 ; 510 697 444 ; Mining ;;BC;Canada;;19520325;NYSE;;;;;60;Y;;;;;;;;;;;;; 271 882 487 ; 17 321 875 246 ; 1 489 157 ; 11 
TEC0013;TSX;TECSYS Inc.;TCS; 660 485 050 ; 14 752 849 ; Technology ;;QC;Canada;;19980727;;;;;;;;;;;;;Software;;;;;;; 2 040 009 ; 76 960 125 ; 11 032 ; 11 
